TaxID,TaxID,ModelPath,SeqDownloadStatus,FTPLink
384638.0,384638.0,b_longum_data/GSMs/xml_models/384638.0.xml,True,https
387090.0,387090.0,b_longum_data/GSMs/xml_models/387090.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/945/GCA_016888945.1_ASM1688894v1
387661.0,387661.0,b_longum_data/GSMs/xml_models/387661.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/735/865/GCA_020735865.1_ASM2073586v1
394958.0,394958.0,b_longum_data/GSMs/xml_models/394958.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/735/765/GCF_001735765.2_ASM173576v2
410072.0,410072.0,b_longum_data/GSMs/xml_models/410072.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/155/GCA_016904155.1_ASM1690415v1
411484.0,411484.0,b_longum_data/GSMs/xml_models/411484.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/738/875/GCF_026738875.1_ASM2673887v1
411489.0,411489.0,b_longum_data/GSMs/xml_models/411489.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/154/245/GCA_000154245.1_ASM15424v1
425254.0,425254.0,b_longum_data/GSMs/xml_models/425254.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/311/925/GCF_001311925.1_ASM131192v1
437897.0,437897.0,b_longum_data/GSMs/xml_models/437897.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/669/225/GCA_010669225.1_ASM1066922v1
437898.0,437898.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/374/665/GCA_902374665.1_MGYG-HGUT-01401
446043.0,446043.0,b_longum_data/GSMs/xml_models/446043.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/066/985/GCA_900066985.1_14207_7_90
446660.0,446660.0,b_longum_data/GSMs/xml_models/446660.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/677/145/GCF_027677145.1_ASM2767714v1
450746.0,450746.0,b_longum_data/GSMs/xml_models/450746.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/475/785/GCF_003475785.1_ASM347578v1
454154.0,454154.0,b_longum_data/GSMs/xml_models/454154.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/462/815/GCF_003462815.1_ASM346281v1
454155.0,454155.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/374/365/GCA_902374365.1_MGYG-HGUT-01372
457389.0,457389.0,b_longum_data/GSMs/xml_models/457389.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/185/845/GCF_001185845.1_Bact_sp_3_1_13_V1
457402.0,457402.0,b_longum_data/GSMs/xml_models/457402.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/688/095/GCF_027688095.1_ASM2768809v1
457412.0,457412.0,b_longum_data/GSMs/xml_models/457412.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/159/975/GCA_000159975.2_Ruminococus_sp_5_1_39B_FAA_V2
457421.0,457421.0,b_longum_data/GSMs/xml_models/457421.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/155/435/GCA_000155435.1_ASM15543v1
458253.0,458253.0,b_longum_data/GSMs/xml_models/458253.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/066/425/GCA_900066425.1_13470_2_57
460384.0,460384.0,b_longum_data/GSMs/xml_models/460384.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/102/595/GCA_900102595.1_IMG-taxon_2623620521_annotated_assembly
462367.0,462367.0,b_longum_data/GSMs/xml_models/462367.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/129/295/GCA_900129295.1_IMG-taxon_2582580745_annotated_assembly
467094.0,467094.0,b_longum_data/GSMs/xml_models/467094.0.xml,True,https
469610.0,469610.0,b_longum_data/GSMs/xml_models/469610.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/144/975/GCA_000144975.1_ASM14497v1
471189.0,471189.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/387/605/GCA_902387605.1_UHGG_MGYG-HGUT-02487
484882.0,484882.0,b_longum_data/GSMs/xml_models/484882.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/114/315/GCA_900114315.1_IMG-taxon_2602042029_annotated_assembly
487173.0,487173.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/928/721/695/GCA_928721695.1_min17_bin50
487174.0,487174.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/551/465/GCA_015551465.1_ASM1555146v1
501571.0,501571.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/374/965/GCA_902374965.1_MGYG-HGUT-01434
512314.0,512314.0,b_longum_data/GSMs/xml_models/512314.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/066/595/GCA_900066595.1_14207_7_10
544580.0,544580.0,b_longum_data/GSMs/xml_models/544580.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/553/935/GCF_001553935.1_ASM155393v1
544644.0,544644.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/376/195/GCA_902376195.1_MGYG-HGUT-01552
544645.0,544645.0,b_longum_data/GSMs/xml_models/544645.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/889/065/GCA_016889065.1_ASM1688906v1
552398.0,552398.0,b_longum_data/GSMs/xml_models/552398.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/177/015/GCA_000177015.3_Rumi_bact_D16_V2
556258.0,556258.0,b_longum_data/GSMs/xml_models/556258.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/157/095/GCA_000157095.2_Bacteroides_sp_D1_V2
556261.0,556261.0,b_longum_data/GSMs/xml_models/556261.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/190/355/GCA_000190355.1_ASM19035v1
556325.0,556325.0,b_longum_data/GSMs/xml_models/556325.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/245/GCF_001887245.1_ASM188724v1
571438.0,571438.0,b_longum_data/GSMs/xml_models/571438.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/102/485/GCA_900102485.1_IMG-taxon_2651870316_annotated_assembly
580026.0,580026.0,b_longum_data/GSMs/xml_models/580026.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/623/255/GCF_024623255.1_ASM2462325v1
598550.0,598550.0,b_longum_data/GSMs/xml_models/598550.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/864/745/GCF_027864745.1_ASM2786474v1
604330.0,604330.0,b_longum_data/GSMs/xml_models/604330.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/105/025/GCA_900105025.1_IMG-taxon_2636416177_annotated_assembly
604332.0,604332.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/423/425/GCA_000423425.1_ASM42342v1
620903.0,620903.0,b_longum_data/GSMs/xml_models/620903.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/207/605/GCA_014207605.1_ASM1420760v1
626929.0,626929.0,b_longum_data/GSMs/xml_models/626929.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/464/535/GCF_003464535.1_ASM346453v1
626931.0,626931.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/374/815/GCA_902374815.1_MGYG-HGUT-01422
626932.0,626932.0,b_longum_data/GSMs/xml_models/626932.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/163/495/GCA_014163495.1_ASM1416349v1
626934.0,626934.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/374/735/GCA_902374735.1_MGYG-HGUT-01409
626935.0,626935.0,b_longum_data/GSMs/xml_models/626935.0.xml,True,https
626937.0,626937.0,b_longum_data/GSMs/xml_models/626937.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/628/755/GCF_003628755.1_ASM362875v1
626940.0,626940.0,b_longum_data/GSMs/xml_models/626940.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/497/905/GCA_023497905.1_ASM2349790v1
630129.0,630129.0,b_longum_data/GSMs/xml_models/630129.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/684/555/GCF_009684555.1_ASM968455v1
633701.0,633701.0,b_longum_data/GSMs/xml_models/633701.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/195/GCA_000318195.2_ASM31819v2
638617.0,638617.0,b_longum_data/GSMs/xml_models/638617.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/094/965/GCA_900094965.1_IMG-taxon_2616644833_annotated_assembly
649756.0,649756.0,b_longum_data/GSMs/xml_models/649756.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/695/GCA_000210695.1_ASM21069v1
651661.0,651661.0,b_longum_data/GSMs/xml_models/651661.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/945/GCA_900167945.1_IMG-taxon_2595698219_annotated_assembly
658085.0,658085.0,b_longum_data/GSMs/xml_models/658085.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/425/GCA_000218425.1_Lach_bact_5_1_57FAA
658086.0,658086.0,b_longum_data/GSMs/xml_models/658086.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/405/GCA_000218405.2_Lach_bact_3-1-57FAA_CT1_V1
658655.0,658655.0,b_longum_data/GSMs/xml_models/658655.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/385/GCA_000218385.1_Lach_bact_1_4_56FAA_V1
658659.0,658659.0,b_longum_data/GSMs/xml_models/658659.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/165/065/GCA_000165065.1_ASM16506v1
658661.0,658661.0,b_longum_data/GSMs/xml_models/658661.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/475/GCA_000307475.1_Paraba_sp_D25_V1
658665.0,658665.0,b_longum_data/GSMs/xml_models/658665.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/185/345/GCF_001185345.1_ASM118534v2
665949.0,665949.0,b_longum_data/GSMs/xml_models/665949.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/238/695/GCA_000238695.1_Tannerella_sp_6_1_58FAA_CT1_V1
665950.0,665950.0,b_longum_data/GSMs/xml_models/665950.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/405/GCA_000209405.1_Lach_bact_3_1_46FAA_V1
671266.0,671266.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/574/675/GCA_910574675.1_MGBC000066
671267.0,671267.0,b_longum_data/GSMs/xml_models/671267.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/403/195/GCA_000403195.2_Bact_mass_dnLKV3_V1
673548.0,673548.0,b_longum_data/GSMs/xml_models/673548.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/544/075/GCF_001544075.1_ASM154407v1
674529.0,674529.0,b_longum_data/GSMs/xml_models/674529.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/914/295/GCF_025914295.1_ASM2591429v1
691816.0,691816.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/614/125/GCA_000614125.1_ASM61412v1
693988.0,693988.0,b_longum_data/GSMs/xml_models/693988.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/655/GCA_000224655.1_Bilophila_sp_4_1_30_V1
712118.0,712118.0,b_longum_data/GSMs/xml_models/712118.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/466/265/GCA_000466265.1_ASM46626v1
712124.0,712124.0,b_longum_data/GSMs/xml_models/712124.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/220/835/GCA_000220835.1_ASM22083v1
712411.0,712411.0,b_longum_data/GSMs/xml_models/712411.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/189/515/GCF_001189515.2_ASM118951v2
712430.0,712430.0,b_longum_data/GSMs/xml_models/712430.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/363/925/GCA_018363925.1_ASM1836392v1
712531.0,712531.0,b_longum_data/GSMs/xml_models/712531.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/625/GCA_000183625.2_ASM18362v1
712888.0,712888.0,b_longum_data/GSMs/xml_models/712888.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/466/165/GCA_000466165.1_ASM46616v1
742723.0,742723.0,b_longum_data/GSMs/xml_models/742723.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/385/GCA_000209385.2_Lach_bact_2_1_46_FAA_V2
745368.0,745368.0,b_longum_data/GSMs/xml_models/745368.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/662/265/GCF_027662265.1_ASM2766226v1
762209.0,762209.0,b_longum_data/GSMs/xml_models/762209.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/698/085/GCF_008698085.1_ASM869808v1
762211.0,762211.0,b_longum_data/GSMs/xml_models/762211.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/741/785/GCA_000741785.1_Bifste
765821.0,765821.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/186/155/GCA_905186155.1_Blautia_sp._canine_HQ_MAG
796942.0,796942.0,b_longum_data/GSMs/xml_models/796942.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/242/235/GCA_000242235.1_Lach_bact_ACC2_V1
867076.0,867076.0,b_longum_data/GSMs/xml_models/867076.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/447/315/GCF_001447315.1_ASM144731v1
871324.0,871324.0,b_longum_data/GSMs/xml_models/871324.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/463/365/GCF_003463365.1_ASM346336v1
871325.0,871325.0,b_longum_data/GSMs/xml_models/871325.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/129/065/GCA_900129065.1_IMG-taxon_2695420934_annotated_assembly
876091.0,876091.0,b_longum_data/GSMs/xml_models/876091.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/066/625/GCA_900066625.1_14207_7_16
877414.0,877414.0,b_longum_data/GSMs/xml_models/877414.0.xml,True,https
877415.0,877415.0,b_longum_data/GSMs/xml_models/877415.0.xml,True,https
905011.0,905011.0,b_longum_data/GSMs/xml_models/905011.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/066/655/GCA_900066655.1_14207_7_19
908612.0,908612.0,b_longum_data/GSMs/xml_models/908612.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/485/GCA_000183485.2_ASM18348v1
936548.0,936548.0,b_longum_data/GSMs/xml_models/936548.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/278/725/GCA_000278725.1_AspICM47v1.0
938289.0,938289.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/308/275/GCA_000308275.2_LM2
983706.0,983706.0,b_longum_data/GSMs/xml_models/983706.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/698/125/GCF_008698125.1_ASM869812v1
999898.0,999898.0,b_longum_data/GSMs/xml_models/999898.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/029/295/GCF_001029295.1_ASM102929v1
1005039.0,1005039.0,b_longum_data/GSMs/xml_models/1005039.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/200/945/GCA_016200945.1_ASM1620094v1
1042156.0,1042156.0,b_longum_data/GSMs/xml_models/1042156.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/270/305/GCA_000270305.1_ASM27030v1
1056816.0,1056816.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/526/215/GCA_000526215.1_ASM52621v1
1074049.0,1074049.0,b_longum_data/GSMs/xml_models/1074049.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/190/015/GCF_001190015.1_ASM119001v1
1078087.0,1078087.0,b_longum_data/GSMs/xml_models/1078087.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/969/845/GCA_000969845.1_Para_sp_HGS0025_V1
1095771.0,1095771.0,b_longum_data/GSMs/xml_models/1095771.0.xml,True,https
1100700.0,1100700.0,b_longum_data/GSMs/xml_models/1100700.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/269/405/GCF_001269405.1_2KL-3.a1
1110389.0,1110389.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/193/225/GCA_000193225.2_ASM19322v1
1111069.0,1111069.0,b_longum_data/GSMs/xml_models/1111069.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/236/585/GCA_000236585.1_ASM23658v1
1112213.0,1112213.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/251/145/GCA_000251145.2_ASM25114v2
1129792.0,1129792.0,b_longum_data/GSMs/xml_models/1129792.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/691/805/GCA_000691805.2_ASM69180v2
1144317.0,1144317.0,b_longum_data/GSMs/xml_models/1144317.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/276/605/GCA_000276605.1_Acidovorax.strCF316_v1.0
1150298.0,1150298.0,b_longum_data/GSMs/xml_models/1150298.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/404/555/GCF_001404555.1_14207_7_46
1160721.0,1160721.0,b_longum_data/GSMs/xml_models/1160721.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/723/465/GCA_000723465.1_Rb803
1161942.0,1161942.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/381/675/GCA_902381675.1_UHGG_MGYG-HGUT-01375
1163670.0,1163670.0,,False,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/526/555/GCA_000526555.1_ASM52655v1
1165092.0,1165092.0,b_longum_data/GSMs/xml_models/1165092.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/513/555/GCA_000513555.1_Lachnospiraceae_sp._JC7_draft_genome
1193532.0,1193532.0,b_longum_data/GSMs/xml_models/1193532.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/066/805/GCA_900066805.1_14207_7_50
1193534.0,1193534.0,b_longum_data/GSMs/xml_models/1193534.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/066/825/GCA_900066825.1_14207_7_54
1200721.0,1200721.0,b_longum_data/GSMs/xml_models/1200721.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/110/975/GCA_900110975.1_IMG-taxon_2593339164_annotated_assembly
1200751.0,1200751.0,b_longum_data/GSMs/xml_models/1200751.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/100/595/GCA_900100595.1_IMG-taxon_2593339217_annotated_assembly
1203566.0,1203566.0,b_longum_data/GSMs/xml_models/1203566.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/478/015/GCA_000478015.1_Cory_sp_KPL1859_V1
1203593.0,1203593.0,b_longum_data/GSMs/xml_models/1203593.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/411/535/GCA_000411535.1_Veil_sp_HPA0037_V1
1206458.0,1206458.0,b_longum_data/GSMs/xml_models/1206458.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/813/185/GCA_000813185.1_ASM81318v1
1207055.0,1207055.0,b_longum_data/GSMs/xml_models/1207055.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/508/185/GCA_000508185.1_SOAPdenovo_for_version_v2.01_of_the_Sphingobium_sp._C100_genome
1217694.0,1217694.0,b_longum_data/GSMs/xml_models/1217694.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/369/645/GCA_000369645.1_Acin_sp_CIP_64_2_V1
1217704.0,1217704.0,b_longum_data/GSMs/xml_models/1217704.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/369/425/GCA_000369425.1_Acin_sp_NIPH_284_V1
1219382.0,1219382.0,b_longum_data/GSMs/xml_models/1219382.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/885/265/GCA_021885265.1_ASM2188526v1
1226325.0,1226325.0,b_longum_data/GSMs/xml_models/1226325.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/738/875/GCF_026738875.1_ASM2673887v1
1230734.0,1230734.0,b_longum_data/GSMs/xml_models/1230734.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/758/905/GCA_000758905.1_04_NF_x40_HMP1635v01
1232428.0,1232428.0,b_longum_data/GSMs/xml_models/1232428.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/181/515/GCA_020181515.1_ASM2018151v1
1232438.0,1232438.0,b_longum_data/GSMs/xml_models/1232438.0.xml,True,https
1232444.0,1232444.0,b_longum_data/GSMs/xml_models/1232444.0.xml,True,https
1232447.0,1232447.0,b_longum_data/GSMs/xml_models/1232447.0.xml,True,https
1232452.0,1232452.0,b_longum_data/GSMs/xml_models/1232452.0.xml,True,https
1232453.0,1232453.0,b_longum_data/GSMs/xml_models/1232453.0.xml,True,https
1232454.0,1232454.0,b_longum_data/GSMs/xml_models/1232454.0.xml,True,https
1232460.0,1232460.0,b_longum_data/GSMs/xml_models/1232460.0.xml,True,https
1235790.0,1235790.0,b_longum_data/GSMs/xml_models/1235790.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/403/845/GCA_000403845.2_Euba_bact_14-2_V1
1235793.0,1235793.0,b_longum_data/GSMs/xml_models/1235793.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/403/335/GCA_000403335.2_Lach_bact_COE1_V1
1235798.0,1235798.0,b_longum_data/GSMs/xml_models/1235798.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/403/455/GCA_000403455.2_Dore_bact_5-2_V1
1235800.0,1235800.0,b_longum_data/GSMs/xml_models/1235800.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/403/495/GCA_000403495.2_Lach_bact_10-1_V1
1235835.0,1235835.0,b_longum_data/GSMs/xml_models/1235835.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/403/395/GCA_000403395.2_Anae_bact_G3_V1
1235997.0,1235997.0,b_longum_data/GSMs/xml_models/1235997.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/106/985/GCA_900106985.1_IMG-taxon_2693429880_annotated_assembly
1261636.0,1261636.0,b_longum_data/GSMs/xml_models/1261636.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/940/315/GCF_001940315.1_ASM194031v1
1261637.0,1261637.0,b_longum_data/GSMs/xml_models/1261637.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/940/245/GCF_001940245.1_ASM194024v1
1262691.0,1262691.0,b_longum_data/GSMs/xml_models/1262691.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/075/GCA_000437075.1_MGS344
1262695.0,1262695.0,b_longum_data/GSMs/xml_models/1262695.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/355/GCA_000433355.1_MGS435
1262696.0,1262696.0,b_longum_data/GSMs/xml_models/1262696.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/015/GCA_000431015.1_MGS514
1262700.0,1262700.0,b_longum_data/GSMs/xml_models/1262700.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/975/GCA_000433975.1_MGS528
1262703.0,1262703.0,b_longum_data/GSMs/xml_models/1262703.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/015/GCA_000437015.1_MGS390
1262708.0,1262708.0,b_longum_data/GSMs/xml_models/1262708.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/335/GCA_000437335.1_MGS988
1262736.0,1262736.0,b_longum_data/GSMs/xml_models/1262736.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/215/GCA_000434215.1_MGS144
1262741.0,1262741.0,b_longum_data/GSMs/xml_models/1262741.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/735/GCA_000434735.1_MGS530
1262742.0,1262742.0,b_longum_data/GSMs/xml_models/1262742.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/515/GCA_000432515.1_MGS545
1262748.0,1262748.0,b_longum_data/GSMs/xml_models/1262748.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/935/GCA_000434935.1_MGS709
1262751.0,1262751.0,b_longum_data/GSMs/xml_models/1262751.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/435/075/GCA_000435075.1_MGS770
1262755.0,1262755.0,b_longum_data/GSMs/xml_models/1262755.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/436/615/GCA_000436615.1_MGS237
1262756.0,1262756.0,b_longum_data/GSMs/xml_models/1262756.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/433/815/GCA_000433815.1_MGS257
1262761.0,1262761.0,b_longum_data/GSMs/xml_models/1262761.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/815/GCA_000431815.1_MGS318
1262767.0,1262767.0,b_longum_data/GSMs/xml_models/1262767.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/715/GCA_000437715.1_MGS290
1262769.0,1262769.0,b_longum_data/GSMs/xml_models/1262769.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/995/GCA_000432995.1_MGS1013
1262770.0,1262770.0,b_longum_data/GSMs/xml_models/1262770.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/015/GCA_000432015.1_MGS1024
1262774.0,1262774.0,b_longum_data/GSMs/xml_models/1262774.0.xml,True,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/432/475/GCA_000432475.1_MGS127
